BRICK,DAYS_IN,LAKE,LAKE_INV.YEAR,SPP,LENGTH_MM,DEPTH_M
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.9,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.83,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.83,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.75,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.69,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.59,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.56,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.52,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.49,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.48,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.46,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.45,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.42,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.4,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.38,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.36,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.31,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.27,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.24,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.23,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.19,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.18,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.15,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.14,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.13,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.93,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.91,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.86,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.86,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.85,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.81,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.8,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.77,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.73,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.7,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.69,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.63,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.45,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.29,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.27,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.22,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.22,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.18,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.16,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.15,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.14,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.13,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.09,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.06,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.04,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.99,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.94,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.92,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.9,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.77,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.61,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.4,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.27,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.22,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.12,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.83,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.74,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.24,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.19,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.01,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.88,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.66,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.51,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,2.26,0.82
4,152,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,1.93,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,15.25,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,14.88,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.86,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.85,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.85,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.8,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.74,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.6,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.39,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.17,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.15,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.82,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.76,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.7,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.57,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.55,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.46,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.44,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.42,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.1,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.1,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.03,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.98,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.9,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.8,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.77,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.76,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.47,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.46,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.43,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.35,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.34,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.27,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.23,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.15,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.14,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.09,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.09,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.04,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.98,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.92,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.81,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.79,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.78,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.76,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.72,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.61,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.55,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.55,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.52,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.48,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.43,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.43,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.29,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.25,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.22,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.2,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.18,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.16,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.15,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.09,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.99,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.93,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.89,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.88,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.87,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.83,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.63,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.62,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.54,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.49,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.45,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.43,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.41,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.39,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.39,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.36,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.31,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.28,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.11,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.08,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.06,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.04,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.01,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.92,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.9,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.84,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.81,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.79,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.77,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.75,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.73,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.61,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.51,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.5,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.45,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.43,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.11,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.04,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.99,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.98,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.96,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.93,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.83,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.6,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.53,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.35,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.13,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.13,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.12,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.09,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.05,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.94,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.82,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.69,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.62,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.61,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.46,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.46,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.42,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.39,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.3,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.25,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.14,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.1,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.09,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6.07,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,6,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.98,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.73,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.69,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.63,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.59,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.34,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.22,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.15,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,5.01,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.91,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.89,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.89,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.82,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.78,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.52,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,4.04,0.82
3,122,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,3.78,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,13.23,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.62,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.53,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.39,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,12.18,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.84,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.71,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.65,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.65,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.51,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.45,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.4,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.33,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.31,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.27,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.19,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,11.18,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.97,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.94,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.75,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.64,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.53,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.51,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.51,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.47,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.47,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.43,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.42,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.42,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.36,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.35,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.27,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.26,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.23,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.23,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.22,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.18,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.16,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.14,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.13,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.09,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,10.04,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.99,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.89,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.82,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.81,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.72,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.65,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.52,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.45,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.42,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.4,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.37,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.33,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.32,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.29,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.25,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.24,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.2,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.19,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.12,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.09,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.08,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9.03,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,9,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.98,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.98,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.98,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.93,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.91,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.89,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.89,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.88,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.86,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.83,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.72,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.72,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.7,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.69,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.68,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.68,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.62,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.58,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.53,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.51,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.46,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.46,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.46,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.35,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.32,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.29,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.19,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.17,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.15,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.15,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.14,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.11,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.11,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.05,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,8.03,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.97,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.95,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.93,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.92,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.91,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.89,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.87,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.86,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.74,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.67,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.65,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.56,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.51,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.48,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.45,0.82
2,62,UpperLittleYork_A,UpperLittleYork_A - 2013,zebra,7.44,0.82
